COM	NOM_COM	GENTILE
81092	Fiac	Fiacois
81094	Fraissines	Fraissinois
81095	Frausseilles	Frausseillais
81096	Le Fraysse	Frayssols
81097	Fréjairolles	Fréjairollais
81098	Fréjeville	Fréjévillois
81099	Gaillac	Gaillacois
81100	Garrevaques	Garrevaquois
81101	Le Garric	Garricois
81102	Garrigues	Garriguais
81104	Giroussens	Giroussinais
81105	Graulhet	Graulhetois
81106	Grazac	Grazacois
81109	Jonquières	Jonquiérois
81110	Jouqueviel	Jouqueviélois
81114	Labastide-Gabausse	Bastidiens
81115	Labastide-Rouairoux	Bastidiens
81117	Labessière-Candeil	Labesserins
81119	Laboutarie	Laboutartégeois
81121	Lacabarède	Cabarédiens
81123	Lacapelle-Ségalar	Capélois
81124	Lacaune	Lacaunais
81128	Lacrouzette	Crouzetols
81133	Lamillarié	Lamillariens
81134	Lamontélarié	Monteliots
81135	Laparrouquial	Parrouquialois
81137	Lasfaillades	Failladais
81147	Lombers	Lombersois
81148	Loubers	Loubersois
81149	Loupiac	Loupiacois
81152	Mailhoc	Mailhocois
81156	Marssac-sur-Tarn	Marssacois
81157	Marzens	Marzinois
81161	Massals	Massalais
81162	Maurens-Scopont	Maurensois
81167	Miolles	Miollois
81169	Missècle	Misseclois
81170	Monestiés	Monestiesains
81176	Montels	Montélois
81180	Montirat	Montiratois
81183	Mont-Roc	Montrocois
81186	Moularès	Moularésiens
81188	Moulin-Mage	Moulin-Mageois
81192	Murat-sur-Vèbre	Muratais
81196	Noailhac	Noailhacois
81197	Noailles	Noaillais
81198	Orban	Orbanais
81200	Palleville	Pallevillois
81203	Paulinet	Paulinétols
81204	Payrin-Augmontel	Payrinois
81206	Penne	Pennols
81207	Peyregoux	Peyregousins
81210	Poudis	Poudissois
81213	Pratviel	Pratviellois
81218	Puygouzon	Puygouzonais
81219	Puylaurens	Puylaurentais
81220	Rabastens	Rabastinois
81222	Réalmont	Réalmontais
81228	Roquemaure	Roquemauriens
81229	Roquevidal	Roquevidalais
81232	Rouffiac	Rouffiacois
81236	Saint-Agnan	Saint-Agnanais
81238	Saint-Amans-Soult	Saint-Amantais
81240	Saint-André	Andrésiens
81245	Saint-Christophe	Christophais
81246	Sainte-Cécile-du-Cayrou	Cayrousiens
81249	Sainte-Gemme	Sainte-Gemmois
81254	Saint-Jean-de-Marcel	Saint-Jeannais
81264	Saint-Michel-Labadié	Michelois
81267	Saint-Pierre-de-Trivisy	Saint-Pierrais
81268	Saint-Salvi-de-Carcavès	Saint-Salvigeois
81273	Saïx	Saïxols
81278	Sauveterre	Sauveterrois
81282	Senaux	Senaunais
81289	Soual	Soualais
81291	Taïx	Taissois
81293	Tauriac	Tauriacois
81295	Teillet	Teilletois
81300	Tonnac	Tonnacois
81303	Trébas	Trébassols
81306	Valderiès	Valdérois
81308	Valence-d'Albigeois	Valencinois
81311	Vénès	Vénessiens
81315	Vielmur-sur-Agout	Vielmurois
81319	Villeneuve-sur-Vère	Villeneuvérois
81320	Vindrac-Alayrac	Vindracois
81322	Virac	Viracois
81325	Viviers-lès-Montagnes	Viviérois
82001	Albefeuille-Lagarde	Algardois
82004	Asques	Ascasiens
82006	Auterive	Auterivais
82013	Beaumont-de-Lomagne	Beaumontois
82016	Belvèze	Belvézois
82020	Bouillac	Bouillacois
82025	Bressols	Bressolais
82026	Bruniquel	bruniquelais
82027	Campsas	Campsasais
82030	Castelferrus	Castelferrusiens
82031	Castelmayran	Castelmayranois
82032	Castelsagrat	Castelsagratois
82033	Castelsarrasin	Castelsarrasinois
82037	Caussade	Caussadais
82038	Caylus	Caylusiens
82040	Cayriech	Cayriéchais
82043	Comberouger	Comberougerais
82044	Corbarieu	Corbariens
82048	Dieupentale	Dieupentalais
82049	Donzac	Donzacais
82052	Escatalens	Escatalinois
82054	Espalais	Espalaisiens
82059	Faudoas	Faudoasiens
82065	Gasques	Gasquais
82066	Génébrières	Génébriérais
82070	Glatens	Glatenois
82071	Goas	Goasiens
82072	Golfech	Golféchois
82074	Gramont	Gramontois
82075	Grisolles	Grisollais
82077	Labarthe	Labarthais
82078	Labastide-de-Penne	Pennais
82079	Labastide-Saint-Pierre	Bastidiens
82080	Labastide-du-Temple	Bastidiens
82081	Labourgade	Bourgadois
82084	Lacour	Lacouriens
82086	Lafitte	Lafittois
82087	Lafrançaise	Lafrançaisains
82091	Lamothe-Cumont	Lamothois
82095	Lavaurette	Vaurettais
82101	Malause	Malausois
82103	Marignac	Marignacais
82104	Marsac	Marsacois
82107	Maumusson	Maumussonois
82108	Meauzac	Meauzacois
82110	Mirabel	Mirabelais
82113	Molières	Moliérains
82115	Monclar-de-Quercy	Monclarais
82116	Montagudet	Montagudetois
82117	Montaigu-de-Quercy	Montacutains
82118	Montaïn	Montaniens
82119	Montalzat	Alzatmontains
82124	Montbeton	Montbetonnais
82125	Montech	Montéchois
82126	Monteils	Monteillais
82127	Montesquieu	Montesquivois
82128	Montfermier	Montfermierois
82131	Montpezat-de-Quercy	Montpezatais
82132	Montricoux	Montricounais
82136	Orgueil	Orgueillois
82137	Parisot	Parisotins
82139	Le Pin	Pinois
82143	Poupas	Poupasois
82146	Puygaillard-de-Lomagne	Puygaillardois
82148	Puylaroque	Puylaroquains
82150	Reyniès	Reyniésiens
82154	Saint-Amans-de-Pellagal	Saint-Amanains
82158	Saint-Cirice	Saint-Ciriçois
82160	Saint-Clair	Saint-Clairois
82162	Saint-Georges	Saint-Georgeois
82164	Sainte-Juliette	Juliettiens
82166	Saint-Michel	Saint-Michelois
82167	Saint-Nauphary	Saint-Nauphariens
82169	Saint-Nicolas-de-la-Grave	Nicolaïtes
82170	Saint-Paul-d'Espis	Saint-Paulais
82173	Saint-Sardos	Saint-Sardossiens
82176	La Salvetat-Belmontet	Salvimontois
82177	Sauveterre	Sauveterrois
82179	Septfonds	Septfontois
82185	Valeilles	Valeillois
82186	Valence	Valenciens
82189	Vazerac	Vazeracais
82191	Verfeil	Verfeillais
82192	Verlhac-Tescou	Verlhacois
82193	Vigueron	Vigueronais
83003	Ampus	Ampusiens
83009	Bandol	Bandolais
83011	Bargemon	Bargemonais
83013	La Bastide	Bastidans
83016	Le Beausset	Beaussetans
83017	Belgentier	Belgentiérois
83018	Besse-sur-Issole	Bessois
83020	Le Bourguet	Bourguetians
83021	Bras	Brassois
83028	Callas	Callassiens
83029	Callian	Calliannais
83030	Camps-la-Source	Campsois
83032	Carcès	Carçois
83033	Carnoules	Carnoulais
83034	Carqueiranne	Carqueirannais
83035	Le Castellet	Castellans
83036	Cavalaire-sur-Mer	Cavalairois
83037	La Celle	Cellois
83038	Châteaudouble	Châteaudoublains
83039	Châteauvert	Castelverdois
83040	Châteauvieux	Châteauvieillains
83041	Claviers	Clavesiens
83042	Cogolin	Cogolinois
83043	Collobrières	Collobriérois
83044	Comps-sur-Artuby	Compsois
83045	Correns	Corrensois
83046	Cotignac	Cotignacéens
83047	La Crau	Craurois
83048	La Croix-Valmer	Croisiens
83049	Cuers	Cuersois
83050	Draguignan	Dracenois
83051	Entrecasteaux	Entrecastelains
83052	Esparron	Esparronnais
83054	La Farlède	Farlédois
83055	Fayence	Fayençois
83056	Figanières	Figaniérois
83057	Flassans-sur-Issole	Flassanais
83058	Flayosc	Flayoscais
83059	Forcalqueiret	Forcalqueirois
83060	Fox-Amphoux	Foxois
83061	Fréjus	Fréjusiens
83062	La Garde	Gardéens
83063	La Garde-Freinet	Fraxinetains
83064	Garéoult	Garéoultais
83065	Gassin	Gassinois
83066	Ginasservis	Ginasservois
83067	Gonfaron	Gonfaronnais
83068	Grimaud	Grimaudois
83069	Hyères	Hyérois
83070	Le Lavandou	Lavandourains
83071	La Londe-les-Maures	Londais
83072	Lorgues	Lorguais
83073	Le Luc	Lucois
83074	La Martre	Martrois
83075	Les Mayons	Mayonnais
83076	Mazaugues	Mazauguais
83077	Méounes-lès-Montrieux	Méounais
83078	Moissac-Bellevue	Moissacais
83079	La Môle	Molois
83080	Mons	Monsois
83081	Montauroux	Montaurousiens
83082	Montferrat	Montferratois
83083	Montfort-sur-Argens	Montfortais
83084	Montmeyan	Montmeyannais
83085	La Motte	Mottois
83086	Le Muy	Muyois
83087	Nans-les-Pins	Nansais
83088	Néoules	Néoulais
83089	Ollières	Olliérois
83090	Ollioules	Ollioulais
83091	Pierrefeu-du-Var	Pierrefeucains
83092	Pignans	Pignantais
83093	Plan-d'Aups-Sainte-Baume	Plandalens
83095	Pontevès	Pontois
83096	Pourcieux	Pourciérains
83097	Pourrières	Pourriérois
83098	Le Pradet	Pradétans
83099	Puget-sur-Argens	Pugétois
83100	Puget-Ville	Pugétois
83101	Ramatuelle	Ramatuellois
83102	Régusse	Régussois
83103	Le Revest-les-Eaux	Revestois
83104	Rians	Riansais
83105	Riboux	Ribousiens
83106	Rocbaron	Rocbaronnais
83107	Roquebrune-sur-Argens	Roquebrunois
83108	La Roquebrussanne	Roquiers
83109	La Roque-Esclapon	Roquois
83110	Rougiers	Rogiérois
83112	Saint-Cyr-sur-Mer	Saint-Cyriens
83113	Saint-Julien	Saint-Juliennois
83117	Saint-Paul-en-Forêt	Saintpaulois
83120	Saint-Zacharie	Zachariens
83126	La Seyne-sur-Mer	Seynois
83127	Signes	Signois
83130	Solliès-Pont	Solliès-Pontois
83132	Solliès-Ville	Solliès-Villains
83135	Tavernes	Tavernais
83138	Tourrettes	Tourrettans
83143	Le Val	Valois
83146	La Verdière	Verdiérois
83152	Rayol-Canadel-sur-Mer	Rayolais-Canadeliens
83153	Saint-Mandrier-sur-Mer	Mandréens
84001	Althen-des-Paluds	Althénois
84003	Apt	Aptésiens
84005	Aurel	Auréliens
84007	Avignon	Avignonnais
84014	Beaumont-de-Pertuis	Beaumontais
84018	Blauvac	Blauvacois
84020	Bonnieux	Bonnieulais
84024	Cabrières-d'Aigues	Cabriérains
84025	Cabrières-d'Avignon	Cabriérois
84026	Cadenet	Cadenetiens
84029	Camaret-sur-Aigues	Camaretois
84035	Cavaillon	Cavaillonnais
84045	Faucon	Fauconnais
84049	Gigondas	Gigondassiens
84051	Goult	Goultois
84053	Grillon	Grillonnais
84056	Jonquières	Jonquiérois
84058	Lacoste	Lacostois
84059	Lafare	Lafarois
84063	Lamotte-du-Rhône	Lamottois
84066	Lioux	Liouxois
84067	Loriol-du-Comtat	Loriolais
84069	Malaucène	Malaucéniens
84070	Malemort-du-Comtat	Malemortais
84071	Maubec	Maubecquois
84074	Mérindol	Mérindolais
84075	Méthamis	Méthamisois
84077	Modène	Modenois
84078	Mondragon	Mondragonnais
84081	Morières-lès-Avignon	Moriérois
84084	La Motte-d'Aigues	Mottaiguois
84085	Murs	Mursois
84087	Orange	Orangeois
84088	Pernes-les-Fontaines	Pernois
84089	Pertuis	Pertuisiens
84093	Puget	Pugétains
84094	Puyméras	Puymérassiens
84099	Robion	Robionnais
84100	La Roque-Alric	Rocalriciens
84102	Roussillon	Roussillonnais
84108	Saint-Didier	Saint-Didierois
84110	Saint-Léger-du-Ventoux	Laugerois
84112	Saint-Martin-de-Castillon	Saint-Martiniens
84115	Saint-Pierre-de-Vassols	Vassoliens
84118	Saint-Saturnin-lès-Apt	Saturninois
84121	Sannes	Sannois
84122	Sarrians	Sarriannais
84125	Savoillan	Savoillaniens
84126	Séguret	Ségurétains
84128	Sivergues	Siverguois
84132	Le Thor	Thorois
84133	La Tour-d'Aigues	Tourains
84135	Uchaux	Uchaliens
84137	Vaison-la-Romaine	Vaisonnais
84138	Valréas	Valréassiens
84139	Fontaine-de-Vaucluse	Vauclusiens
84140	Vaugines	Vauginois
84141	Vedène	Vedènais
84145	Villars	Villarsois
84147	Villelaure	Villelauriens
84148	Villes-sur-Auzon	Villois
85001	L'Aiguillon-la-Presqu'île	Aiguillonnais
85003	Aizenay	AgésinatesouAgezynatesouAgérinates
85005	Antigny	Antignolais
85006	Apremont	Apremontais
85010	Avrillé	Avrillais
85011	Barbâtre	Barbâtrins
85013	Bazoges-en-Paillers	Bazogeais
85014	Bazoges-en-Pareds	Bazogeais
85016	Beaulieu-sous-la-Roche	Bellilocains
85017	Beaurepaire	Beaurepairiens
85020	Benet	Benétains
85021	La Bernardière	Bernardins
85022	Le Bernard	Bernardais
85023	Bessay	Bessayens
85025	La Boissière-de-Montaigu	Boissiériens
85028	Bouillé-Courdault	Bouilletais-Courdelais
85031	Le Boupère	Boupériens
85034	Bournezeau	Bournevaiziens
85035	Bretignolles-sur-Mer	Brétignollais
85036	La Bretonnière-la-Claye	Bretons-Clayois
85037	Breuil-Barret	Barretois
85039	La Bruffière	Bruffièriens
85041	Cezais	Cezaisiens
85042	Chaillé-les-Marais	Chaillezais
85045	La Chaize-Giraud	Chaizois
85046	La Chaize-le-Vicomte	Vicomtais
85049	Champagné-les-Marais	Champagnelais
85050	Le Champ-Saint-Père	Pérois
85053	La Chapelle-aux-Lys	Cappellaulissiens
85055	La Chapelle-Palluau	Chapellois
85058	Chasnais	Chanaisiens
85061	Château-Guibert	Castelguibertins
85062	Châteauneuf	Castelneuviens
85066	Chavagnes-les-Redoux	Chavagnais
85067	Cheffois	Cheffoisiens
85071	Commequiers	Commequiérois
85072	La Copechagnière	Copechagniérois
85073	Corpe	Corpais
85076	Cugand	Cugandais
85078	Damvix	Damvitais
85081	Dompierre-sur-Yon	Dompierrois
85086	Falleron	Falleronnais
85087	Faymoreau	Faymoriens
85088	Le Fenouiller	Fénolétains
85089	La Ferrière	Ferriérois
85096	La Garnache	Garnachois
85099	Le Girouard	Girouardais
85101	Le Givre	Givrais
85102	Grand'Landes	Grand'Landais
85104	Grues	Gruaulais
85109	Les Herbiers	Herbretais
85114	Jard-sur-Mer	Jardais
85115	La Jaudonnière	Jaudoins
85116	La Jonchère	Jonchèrois
85118	Landeronde	Landeronnais
85119	Les Landes-Genusson	Landais
85120	Landevieille	Landevieillois
85121	Le Langon	Langonnais
85123	Liez	Liézois
85125	Loge-Fougereuse	Fougereusiens
85127	Longeville-sur-Mer	Longevillais
85130	Maché	Machéens
85131	Les Magnils-Reigniers	Magnilais
85133	Maillezais	Mallacéens
85135	Mareuil-sur-Lay-Dissais	Mareuillais
85136	Marillet	Marilletais
85139	Le Mazeau	Mazéens
85140	La Meilleraie-Tillay	Melletois
85141	Menomblet	Menomblais
85143	Mervent	Merventais
85145	Monsireigne	SirénéMontains
85147	Montournais	Montournaisiens
85148	Montreuil	Montreuillais
85149	Moreilles	Moreillais
85151	Mortagne-sur-Sèvre	Mortagnais
85153	Mouchamps	Mouchampais
85156	Moutiers-les-Mauxfaits	Moutierrois
85160	Nesmy	Nesmysiens
85164	Notre-Dame-de-Monts	Montois
85171	Péault	Péaltais
85172	Le Perrier	Prérois
85174	Petosse	Petossais
85181	Pouillé	Pouilleuzais
85184	Puy-de-Serre	Puydesseriens
85189	Notre-Dame-de-Riez	Riezais
85190	Rocheservière	Cervièrois
85192	Rochetrejoux	Rocatrejoviciens
85194	Les Sables-d'Olonne	Sablais
85198	Saint-Aubin-des-Ormeaux	Saint-Aubinois
85199	Saint-Aubin-la-Plaine	Saint-Aubinois
85202	Sainte-Cécile	Céciliens
85204	Saint-Christophe-du-Ligneron	Ligneronnais
85205	Saint-Cyr-des-Gâts	Saint-Cyriens
85207	Saint-Denis-du-Payré	Saint-Denisolais
85211	Sainte-Flaive-des-Loups	Flavois
85214	Sainte-Foy	Foyens
85218	Saint-Georges-de-Pointindoux	Petindusiens
85220	Saint-Germain-de-Prinçay	Germinois
85231	Saint-Hilaire-la-Forêt	Saint-Hilairais
85232	Saint-Hilaire-le-Vouhis	Voulraisiens
85234	Saint-Jean-de-Monts	Montois
85238	Saint-Laurent-sur-Sèvre	Saint-Laurentais
85239	Saint-Maixent-sur-Vie	Saint-Maixentais
85243	Brem-sur-Mer	Bremois
85244	Saint-Martin-de-Fraigneau	Tessonnais
85248	Saint-Martin-Lars-en-Sainte-Hermine	Saint-Martinois
85250	Saint-Mathurin	Mathurinois
85251	Saint-Maurice-des-Noues	Mauriciens
85252	Saint-Maurice-le-Girard	Girardiens
85254	Saint-Mesmin	Saint-Mesminois
85256	Saint-Michel-le-Cloucq	Michelais
85262	Saint-Philbert-de-Bouaine	Philbertins
85264	Saint-Pierre-du-Chemin	Pétroviciniens
85266	Saint-Prouant	Prouantais
85267	Sainte-Radégonde-des-Noyers	Radegondins
85271	Saint-Sulpice-en-Pareds	Sulpiciens
85274	Saint-Valérien	Valerienois
85276	Saint-Vincent-Sterlanges	Sterlangeais
85277	Saint-Vincent-sur-Graon	Graonnais
85278	Saint-Vincent-sur-Jard	Vincentais
85280	Sallertaine	Sallertainois
85281	Sérigné	Sérignolais
85282	Sigournais	Sigournaisiens
85284	Soullans	Soullandais
85286	La Taillée	Taillezais
85287	Tallud-Sainte-Gemme	Gemmois
85288	Talmont-Saint-Hilaire	Talmondais
85289	La Tardière	Tardièrois
85290	Thiré	Thiréens
85291	Thorigny	Thorignais
85292	Thouarsais-Bouildroux	Thouarsaisiens
85293	Tiffauges	Teiphaliens
85294	La Tranche-sur-Mer	Tranchais
85295	Treize-Septiers	Septierois
85296	Treize-Vents	Treize-Ventais
85297	Triaize	Triolais
85298	Vairé	Vairéens
85300	Venansault	Venansaltais
85301	Vendrennes	Vendrennais
85303	Vix	Vizerons
85304	Vouillé-les-Marais	Vouillezais
85305	Vouvant	Vouvantais
85306	Xanton-Chassenon	Xantonnais
86001	Adriers	Adriauds
86002	Amberre	Amberrois
86003	Anché	Anchéens
86004	Angles-sur-l'Anglin	Anglois
86005	Angliers	Anglésiens
86006	Antigny	Antignois
86007	Antran	Antranais
86008	Arçay	Arçois
86009	Archigny	Archignois
86010	Aslonnes	Aslonnois
86012	Asnois	Asnoisiens
86013	Aulnay	Aulnois
86014	Availles-en-Châtellerault	Availlais
86015	Availles-Limouzine	Availlais
86016	Avanton	Avantonnais
86017	Ayron	Ayronais
86018	Basses	Bassésiens
86023	Berthegon	Berthegonais
86024	Béruges	Bérugeois
86025	Béthines	Béthinois
86026	Beuxes	Beuxois
86027	Biard	Biardois
86028	Bignoux	Bignolais
86029	Blanzay	Blanzéens
86031	Bonnes	Bonnois
86032	Bonneuil-Matours	Bonnimatois
86034	Bouresse	Bouressois
86035	Bourg-Archambault	Bourg-Archambaugeois
86036	Bournand	Bournandais
86037	Brigueil-le-Chantre	Brigueillais
86038	Brion	Brionnais
86039	Brux	Brucéens
86041	Buxerolles	Buxerollois
86042	Buxeuil	Buxeuillois
86045	Celle-Lévescault	Célestins
86046	Cenon-sur-Vienne	Cenonais
86047	Cernay	Cernaisiens
86048	Chabournay	Chabournaysiens
86049	Chalais	Chalaisiens
86050	Chalandray	Chalandraisiens
86051	Champagné-le-Sec	Champenois
86052	Champagné-Saint-Hilaire	Champagnois
86054	Champniers	Camponégriens
86055	La Chapelle-Bâton	Chapellois
86058	La Chapelle-Moulière	Chapellois
86061	Charroux	Charlois
86062	Chasseneuil-du-Poitou	Chasseneuillais
86064	Château-Garnier	Castelgarnerois
86066	Châtellerault	Châtelleraudais
86068	Chaunay	Chaunaisiens
86069	La Chaussée	Chausséens
86070	Chauvigny	Chauvinois
86072	Chenevelles	Chenevellois
86074	Chiré-en-Montreuil	Chiréens
86075	Chouppes	Chouppois
86076	Cissé	Cisséens
86077	Civaux	Civaliens
86078	Civray	Civraisiens
86080	Cloué	Cloésiens
86081	Colombiers	Colombinois
86083	Coulombiers	Colombériens
86085	Coussay	Cusciacuciens
86086	Coussay-les-Bois	Coussayais
86087	Craon	Craonnais
86089	Cuhon	Cuhonais
86090	Curçay-sur-Dive	Cursayais
86091	Curzay-sur-Vonne	Curzéens
86092	Dangé-Saint-Romain	Dangéens
86093	Dercé	Dercéens
86094	Dienné	Diennois
86095	Dissay	Dissayens
86096	Doussay	Dousséens
86097	La Ferrière-Airoux	Ferrierois
86099	Fleuré	Fleuréens
86100	Fontaine-le-Comte	Fontenois
86102	Frozes	Froziens
86103	Gençay	Gencéens
86104	Genouillé	Genouilléens
86105	Gizay	Gizayens
86106	Glénouze	Glénouzéens
86107	Gouex	Gouexquis
86108	La Grimaudière	Grimaudiens
86109	Guesnes	Guesnois
86110	Haims	Haimsois
86111	Ingrandes	Ingrandais
86112	L'Isle-Jourdain	Lislois
86113	Iteuil	Iteuillais
86114	Jardres	Jardrais
86116	Jazeneuil	Jazeneuillais
86117	Jouhet	Jouhétiens
86118	Journet	Journétains
86119	Joussé	Jousséens
86120	Lathus-Saint-Rémy	Lathusiens
86121	Latillé	Latiliacois
86122	Lauthiers	Althériens
86124	Lavoux	Lavousiens
86126	Leignes-sur-Fontaine	Leignois
86128	Lencloître	Lencloîtrais
86129	Lésigny	Lésinois
86130	Leugny	Lutzigranois
86131	Lhommaizé	Lhommaizéens
86132	Liglet	Liglétiens
86133	Ligugé	Ligugéens
86134	Linazay	Linazéens
86135	Liniers	Linarois
86136	Lizant	Lizantais
86137	Loudun	Loudunais
86138	Luchapt	Luchaptais
86139	Lusignan	Mélusins
86140	Lussac-les-Châteaux	Lussacois
86141	Magné	Magnésiens
86143	Mairé	Mairéens
86144	Maisonneuve	Maisonneuvois
86147	Marigny-Chemereau	Chémereaudais
86148	Marnay	Marnaisiens
86149	Martaizé	Martéziens
86150	Massognes	Massognais
86151	Maulay	Maulaisiens
86152	Mauprévoir	Maloprévosiens
86153	Mazerolles	Mazerollais
86156	Messemé	Messeméens
86157	Mignaloux-Beauvoir	Mignaliens
86158	Migné-Auxances	Mignanxois
86159	Millac	Millacois
86160	Mirebeau	Mirebalais
86161	Moncontour	Moncontourois
86162	Mondion	Mondionnais
86163	Montamisé	Montamiséens
86164	Monthoiron	Monthoironnais
86165	Montmorillon	Montmorillonnais
86167	Monts-sur-Guesnes	Montois
86169	Morton	Mortonais
86170	Moulismes	Moulismois
86171	Moussac	Moussacois
86172	Mouterre-sur-Blourde	Mouterrois
86173	Mouterre-Silly	Mouterrois
86174	Naintré	Naintréens
86175	Nalliers	Nalliérois
86176	Nérignac	Nérignacois
86177	Neuville-de-Poitou	Neuvillois
86178	Nieuil-l'Espoir	Nieuilois
86180	Nouaillé-Maupertuis	Nobiliens
86182	Orches	Orchais
86183	Les Ormes	Ormois
86184	Ouzilly	Ouzillois
86189	Payroux	Payrousiens
86191	Pindray	Pindraysiens
86192	Plaisance	Plaisançois
86193	Pleumartin	Pleumartinois
86194	Poitiers	Pictaviens
86195	Port-de-Piles	Port-de-Pilois
86197	Pouant	Pouantais
86198	Pouillé	Pouillassous
86200	Pressac	Pressacois
86201	Prinçay	Princéens
86202	La Puye	Podiens
86203	Queaux	Caïocains
86204	Quinçay	Quincéens
86205	Ranton	Rantonais
86206	Raslay	Ralaysiens
86207	La Roche-Posay	Rochelais
86209	Roches-Prémarie-Andillé	Rocprémaliens
86210	Roiffé	Roifféens
86211	Romagne	Romagnons
86213	Rouillé	Rullicois
86214	Saint-Benoît	Sancto-Bénédictins
86218	Saint-Clair	Saint-Clairois
86220	Saint-Gaudent	Saint-Gaudentais
86221	Saint-Genest-d'Ambière	Ambigariens
86222	Saint-Georges-lès-Baillargeaux	Baillargeois
86223	Saint-Germain	Germinois
86225	Saint-Jean-de-Sauves	Clémentins
86226	Saint-Julien-l'Ars	Sancto-Julianais
86227	Saint-Laon	Saint-Laonnais
86229	Saint-Léger-de-Montbrillais	Léodégariens
86230	Saint-Léomer	Saint-Léomérois
86231	Saint-Macoux	Macouins
86233	Valdivienne	Valdiviennois
86234	Saint-Martin-l'Ars	Saint-Martinois
86235	Saint-Maurice-la-Clouère	Saint-Mauriciens
86236	Saint-Pierre-de-Maillé	Maillois
86237	Saint-Pierre-d'Exideuil	Exidoliens
86241	Saint-Rémy-sur-Creuse	Saint-Rémois
86244	Saint-Sauvant	Saint-Sauvantais
86246	Saint-Savin	Saint-Savinois
86247	Saint-Saviol	Saint-Saviolais
86248	Saint-Secondin	Saint-Secondinois
86249	Saires	Sairois
86252	Sammarçolles	Sammarçollois
86253	Sanxay	Sanxéens
86254	Saulgé	Saulgéens
86255	Savigné	Savignéens
86256	Savigny-Lévescault	Savignois
86257	Savigny-sous-Faye	Savignois
86258	Scorbé-Clairvaux	Scorbésiens-Clairvalois
86261	Sèvres-Anxaumont	Sadébriens
86263	Smarves	Smarvois
86265	Sossais	Sosséens
86266	Surin	Surinois
86268	Tercé	Tercéens
86270	Thollet	Thillétois
86271	Thurageau	Thurageois
86272	Thuré	Thuréens
86273	La Trimouille	Trimouillais
86274	Les Trois-Moutiers	Trimoustériens
86275	Usseau	Usselois
86276	Usson-du-Poitou	Ussonnais
86279	Vaux-sur-Vienne	Vauxois
86280	Vellèches	Vellèchois
86284	Vernon	Vernonais
86285	Verrières	Verriérois
86286	Verrue	Verrucois
86287	Vézières	Veziérois
86288	Vicq-sur-Gartempe	Vicquois
86289	Le Vigeant	Vigeantais
86290	La Villedieu-du-Clain	Villedieusois
86291	Villemort	Villemortois
86293	Vivonne	Vivonnois
86294	Vouillé	Vouglaisiens
86295	Voulême	Voulemois
86296	Voulon	Voulonnais
86297	Vouneuil-sous-Biard	Vouneuillois
86298	Vouneuil-sur-Vienne	Vouneuillois
86299	Vouzailles	Vouzaillais
