"","topic","term","beta"
"30984",6,"illustre",1.38603980706326e-05
"30985",7,"illustre",1.51267622678042e-05
"30986",8,"illustre",1.34956409079867e-05
"30987",9,"illustre",1.52746379910796e-05
"30988",1,"labélisation",1.61061718850664e-05
"30989",2,"labélisation",1.25050020008003e-05
"30990",3,"labélisation",1.38278160347355e-05
"30991",4,"labélisation",1.53638151425762e-05
"30992",5,"labélisation",1.48218414655837e-05
"30993",6,"labélisation",0.000152464378776958
"30994",7,"labélisation",1.51267622678042e-05
"30995",8,"labélisation",1.34956409079867e-05
"30996",9,"labélisation",1.52746379910796e-05
"30997",1,"livre",1.61061718850664e-05
"30998",2,"livre",1.25050020008003e-05
"30999",3,"livre",0.00015210597638209
"31000",4,"livre",1.53638151425762e-05
"31001",5,"livre",1.48218414655837e-05
"31002",6,"livre",1.38603980706326e-05
"31003",7,"livre",1.51267622678042e-05
"31004",8,"livre",1.34956409079867e-05
"31005",9,"livre",1.52746379910796e-05
"31006",1,"occidental",1.61061718850664e-05
"31007",2,"occidental",0.000512705082032813
"31008",3,"occidental",1.38278160347355e-05
"31009",4,"occidental",1.53638151425762e-05
"31010",5,"occidental",1.48218414655837e-05
"31011",6,"occidental",1.38603980706326e-05
"31012",7,"occidental",1.51267622678042e-05
"31013",8,"occidental",1.34956409079867e-05
"31014",9,"occidental",1.52746379910796e-05
"31015",1,"apanage",1.61061718850664e-05
"31016",2,"apanage",1.25050020008003e-05
"31017",3,"apanage",1.38278160347355e-05
"31018",4,"apanage",1.53638151425762e-05
"31019",5,"apanage",0.00016304025612142
"31020",6,"apanage",1.38603980706326e-05
"31021",7,"apanage",1.51267622678042e-05
"31022",8,"apanage",1.34956409079867e-05
"31023",9,"apanage",1.52746379910796e-05
"31024",1,"apprendre",1.61061718850664e-05
"31025",2,"apprendre",1.25050020008003e-05
"31026",3,"apprendre",1.38278160347355e-05
"31027",4,"apprendre",1.53638151425762e-05
"31028",5,"apprendre",1.48218414655837e-05
"31029",6,"apprendre",1.38603980706326e-05
"31030",7,"apprendre",0.000166394384945846
"31031",8,"apprendre",1.34956409079867e-05
"31032",9,"apprendre",1.52746379910796e-05
"31033",1,"chose",1.61061718850664e-05
"31034",2,"chose",1.25050020008003e-05
"31035",3,"chose",1.38278160347355e-05
"31036",4,"chose",1.53638151425762e-05
"31037",5,"chose",1.48218414655837e-05
"31038",6,"chose",1.38603980706326e-05
"31039",7,"chose",1.51267622678042e-05
"31040",8,"chose",0.000148452049987854
"31041",9,"chose",1.52746379910796e-05
"31042",1,"critique",1.61061718850664e-05
"31043",2,"critique",1.25050020008003e-05
"31044",3,"critique",1.38278160347355e-05
"31045",4,"critique",1.53638151425762e-05
"31046",5,"critique",0.000311258670777258
"31047",6,"critique",1.38603980706326e-05
"31048",7,"critique",1.51267622678042e-05
"31049",8,"critique",0.000148452049987854
"31050",9,"critique",1.52746379910796e-05
"31051",1,"distendre",1.61061718850664e-05
"31052",2,"distendre",1.25050020008003e-05
"31053",3,"distendre",0.00015210597638209
"31054",4,"distendre",1.53638151425762e-05
"31055",5,"distendre",1.48218414655837e-05
"31056",6,"distendre",1.38603980706326e-05
"31057",7,"distendre",1.51267622678042e-05
"31058",8,"distendre",1.34956409079867e-05
"31059",9,"distendre",1.52746379910796e-05
"31060",1,"familier",0.00017716789073573
"31061",2,"familier",1.25050020008003e-05
"31062",3,"familier",1.38278160347355e-05
"31063",4,"familier",1.53638151425762e-05
"31064",5,"familier",1.48218414655837e-05
"31065",6,"familier",1.38603980706326e-05
"31066",7,"familier",1.51267622678042e-05
"31067",8,"familier",1.34956409079867e-05
"31068",9,"familier",1.52746379910796e-05
"31069",1,"gras",1.61061718850664e-05
"31070",2,"gras",1.25050020008003e-05
"31071",3,"gras",1.38278160347355e-05
"31072",4,"gras",1.53638151425762e-05
"31073",5,"gras",1.48218414655837e-05
"31074",6,"gras",1.38603980706326e-05
"31075",7,"gras",0.000166394384945846
"31076",8,"gras",1.34956409079867e-05
"31077",9,"gras",1.52746379910796e-05
"31078",1,"idée",1.61061718850664e-05
"31079",2,"idée",1.25050020008003e-05
"31080",3,"idée",1.38278160347355e-05
"31081",4,"idée",1.53638151425762e-05
"31082",5,"idée",0.000607695500088931
"31083",6,"idée",1.38603980706326e-05
"31084",7,"idée",1.51267622678042e-05
"31085",8,"idée",1.34956409079867e-05
"31086",9,"idée",1.52746379910796e-05
"31087",1,"intransmissible",1.61061718850664e-05
"31088",2,"intransmissible",1.25050020008003e-05
"31089",3,"intransmissible",1.38278160347355e-05
"31090",4,"intransmissible",1.53638151425762e-05
"31091",5,"intransmissible",1.48218414655837e-05
"31092",6,"intransmissible",1.38603980706326e-05
"31093",7,"intransmissible",1.51267622678042e-05
"31094",8,"intransmissible",0.000148452049987854
"31095",9,"intransmissible",1.52746379910796e-05
"31096",1,"moderne",0.000499291328437057
"31097",2,"moderne",1.25050020008003e-05
"31098",3,"moderne",1.38278160347355e-05
"31099",4,"moderne",1.53638151425762e-05
"31100",5,"moderne",1.48218414655837e-05
"31101",6,"moderne",1.38603980706326e-05
"31102",7,"moderne",1.51267622678042e-05
"31103",8,"moderne",1.34956409079867e-05
"31104",9,"moderne",1.52746379910796e-05
"31105",1,"mûrir",1.61061718850664e-05
"31106",2,"mûrir",1.25050020008003e-05
"31107",3,"mûrir",0.00015210597638209
"31108",4,"mûrir",1.53638151425762e-05
"31109",5,"mûrir",1.48218414655837e-05
"31110",6,"mûrir",1.38603980706326e-05
"31111",7,"mûrir",1.51267622678042e-05
"31112",8,"mûrir",1.34956409079867e-05
"31113",9,"mûrir",1.52746379910796e-05
"31114",1,"précieux",1.61061718850664e-05
"31115",2,"précieux",1.25050020008003e-05
"31116",3,"précieux",1.38278160347355e-05
"31117",4,"précieux",1.53638151425762e-05
"31118",5,"précieux",1.48218414655837e-05
"31119",6,"précieux",1.38603980706326e-05
"31120",7,"précieux",1.51267622678042e-05
"31121",8,"précieux",1.34956409079867e-05
"31122",9,"précieux",0.000168021017901876
"31123",1,"renouer",1.61061718850664e-05
"31124",2,"renouer",1.25050020008003e-05
"31125",3,"renouer",1.38278160347355e-05
"31126",4,"renouer",1.53638151425762e-05
"31127",5,"renouer",0.00016304025612142
"31128",6,"renouer",1.38603980706326e-05
"31129",7,"renouer",1.51267622678042e-05
"31130",8,"renouer",0.000418364868147588
"31131",9,"renouer",1.52746379910796e-05
"31132",1,"récupération",1.61061718850664e-05
"31133",2,"récupération",0.000137555022008804
"31134",3,"récupération",1.38278160347355e-05
"31135",4,"récupération",1.53638151425762e-05
"31136",5,"récupération",1.48218414655837e-05
"31137",6,"récupération",1.38603980706326e-05
"31138",7,"récupération",1.51267622678042e-05
"31139",8,"récupération",1.34956409079867e-05
"31140",9,"récupération",1.52746379910796e-05
"31141",1,"récupérer",1.61061718850664e-05
"31142",2,"récupérer",1.25050020008003e-05
"31143",3,"récupérer",1.38278160347355e-05
"31144",4,"récupérer",1.53638151425762e-05
"31145",5,"récupérer",1.48218414655837e-05
"31146",6,"récupérer",1.38603980706326e-05
"31147",7,"récupérer",0.000166394384945846
"31148",8,"récupérer",1.34956409079867e-05
"31149",9,"récupérer",1.52746379910796e-05
"31150",1,"sortir",1.61061718850664e-05
"31151",2,"sortir",1.25050020008003e-05
"31152",3,"sortir",1.38278160347355e-05
"31153",4,"sortir",1.53638151425762e-05
"31154",5,"sortir",1.48218414655837e-05
"31155",6,"sortir",1.38603980706326e-05
"31156",7,"sortir",0.000620197252979972
"31157",8,"sortir",0.000148452049987854
"31158",9,"sortir",1.52746379910796e-05
"31159",1,"supprimer",1.61061718850664e-05
"31160",2,"supprimer",1.25050020008003e-05
"31161",3,"supprimer",1.38278160347355e-05
"31162",4,"supprimer",0.000169001966568338
"31163",5,"supprimer",1.48218414655837e-05
"31164",6,"supprimer",1.38603980706326e-05
"31165",7,"supprimer",1.51267622678042e-05
"31166",8,"supprimer",1.34956409079867e-05
"31167",9,"supprimer",1.52746379910796e-05
"31168",1,"anru",0.00017716789073573
"31169",2,"anru",1.25050020008003e-05
"31170",3,"anru",0.00015210597638209
"31171",4,"anru",1.53638151425762e-05
"31172",5,"anru",1.48218414655837e-05
"31173",6,"anru",1.38603980706326e-05
"31174",7,"anru",1.51267622678042e-05
"31175",8,"anru",1.34956409079867e-05
"31176",9,"anru",1.52746379910796e-05
"31177",1,"cohabiter",0.000338229609586394
"31178",2,"cohabiter",1.25050020008003e-05
"31179",3,"cohabiter",1.38278160347355e-05
"31180",4,"cohabiter",1.53638151425762e-05
"31181",5,"cohabiter",1.48218414655837e-05
"31182",6,"cohabiter",1.38603980706326e-05
"31183",7,"cohabiter",1.51267622678042e-05
"31184",8,"cohabiter",1.34956409079867e-05
"31185",9,"cohabiter",1.52746379910796e-05
"31186",1,"disparate",1.61061718850664e-05
"31187",2,"disparate",1.25050020008003e-05
"31188",3,"disparate",1.38278160347355e-05
"31189",4,"disparate",1.53638151425762e-05
"31190",5,"disparate",1.48218414655837e-05
"31191",6,"disparate",1.38603980706326e-05
"31192",7,"disparate",0.000166394384945846
"31193",8,"disparate",1.34956409079867e-05
"31194",9,"disparate",1.52746379910796e-05
"31195",1,"habitation",0.00017716789073573
"31196",2,"habitation",1.25050020008003e-05
"31197",3,"habitation",1.38278160347355e-05
"31198",4,"habitation",1.53638151425762e-05
"31199",5,"habitation",1.48218414655837e-05
"31200",6,"habitation",1.38603980706326e-05
"31201",7,"habitation",1.51267622678042e-05
"31202",8,"habitation",0.000148452049987854
"31203",9,"habitation",1.52746379910796e-05
"31204",1,"indéniable",1.61061718850664e-05
"31205",2,"indéniable",1.25050020008003e-05
"31206",3,"indéniable",1.38278160347355e-05
"31207",4,"indéniable",1.53638151425762e-05
"31208",5,"indéniable",1.48218414655837e-05
"31209",6,"indéniable",1.38603980706326e-05
"31210",7,"indéniable",0.000166394384945846
"31211",8,"indéniable",1.34956409079867e-05
"31212",9,"indéniable",1.52746379910796e-05
"31213",1,"intra",1.61061718850664e-05
"31214",2,"intra",1.25050020008003e-05
"31215",3,"intra",1.38278160347355e-05
"31216",4,"intra",1.53638151425762e-05
"31217",5,"intra",1.48218414655837e-05
"31218",6,"intra",1.38603980706326e-05
"31219",7,"intra",0.000166394384945846
"31220",8,"intra",1.34956409079867e-05
"31221",9,"intra",1.52746379910796e-05
"31222",1,"ponctuel",1.61061718850664e-05
"31223",2,"ponctuel",0.00038765506202481
"31224",3,"ponctuel",1.38278160347355e-05
"31225",4,"ponctuel",1.53638151425762e-05
"31226",5,"ponctuel",1.48218414655837e-05
"31227",6,"ponctuel",1.38603980706326e-05
"31228",7,"ponctuel",1.51267622678042e-05
"31229",8,"ponctuel",1.34956409079867e-05
"31230",9,"ponctuel",1.52746379910796e-05
"31231",1,"sicarev",0.00017716789073573
"31232",2,"sicarev",1.25050020008003e-05
"31233",3,"sicarev",1.38278160347355e-05
"31234",4,"sicarev",1.53638151425762e-05
"31235",5,"sicarev",1.48218414655837e-05
"31236",6,"sicarev",1.38603980706326e-05
"31237",7,"sicarev",1.51267622678042e-05
"31238",8,"sicarev",1.34956409079867e-05
"31239",9,"sicarev",1.52746379910796e-05
"31240",1,"sodiaal",1.61061718850664e-05
"31241",2,"sodiaal",1.25050020008003e-05
"31242",3,"sodiaal",0.00015210597638209
"31243",4,"sodiaal",1.53638151425762e-05
"31244",5,"sodiaal",1.48218414655837e-05
"31245",6,"sodiaal",1.38603980706326e-05
"31246",7,"sodiaal",1.51267622678042e-05
"31247",8,"sodiaal",1.34956409079867e-05
"31248",9,"sodiaal",1.52746379910796e-05
"31249",1,"stéphanois",0.000338229609586394
"31250",2,"stéphanois",1.25050020008003e-05
"31251",3,"stéphanois",1.38278160347355e-05
"31252",4,"stéphanois",1.53638151425762e-05
"31253",5,"stéphanois",1.48218414655837e-05
"31254",6,"stéphanois",1.38603980706326e-05
"31255",7,"stéphanois",1.51267622678042e-05
"31256",8,"stéphanois",1.34956409079867e-05
"31257",9,"stéphanois",1.52746379910796e-05
"31258",1,"algue",1.61061718850664e-05
"31259",2,"algue",1.25050020008003e-05
"31260",3,"algue",1.38278160347355e-05
"31261",4,"algue",0.000169001966568338
"31262",5,"algue",1.48218414655837e-05
"31263",6,"algue",1.38603980706326e-05
"31264",7,"algue",1.51267622678042e-05
"31265",8,"algue",1.34956409079867e-05
"31266",9,"algue",1.52746379910796e-05
"31267",1,"déconsidérer",1.61061718850664e-05
"31268",2,"déconsidérer",0.000137555022008804
"31269",3,"déconsidérer",1.38278160347355e-05
"31270",4,"déconsidérer",1.53638151425762e-05
"31271",5,"déconsidérer",1.48218414655837e-05
"31272",6,"déconsidérer",1.38603980706326e-05
"31273",7,"déconsidérer",1.51267622678042e-05
"31274",8,"déconsidérer",1.34956409079867e-05
"31275",9,"déconsidérer",1.52746379910796e-05
"31276",1,"enquêter",1.61061718850664e-05
"31277",2,"enquêter",1.25050020008003e-05
"31278",3,"enquêter",1.38278160347355e-05
"31279",4,"enquêter",0.000169001966568338
"31280",5,"enquêter",1.48218414655837e-05
"31281",6,"enquêter",1.38603980706326e-05
"31282",7,"enquêter",1.51267622678042e-05
"31283",8,"enquêter",0.000148452049987854
"31284",9,"enquêter",1.52746379910796e-05
"31285",1,"fond",1.61061718850664e-05
"31286",2,"fond",1.25050020008003e-05
"31287",3,"fond",0.000290384136729445
"31288",4,"fond",1.53638151425762e-05
"31289",5,"fond",1.48218414655837e-05
"31290",6,"fond",1.38603980706326e-05
"31291",7,"fond",1.51267622678042e-05
"31292",8,"fond",1.34956409079867e-05
"31293",9,"fond",1.52746379910796e-05
"31294",1,"horaire",1.61061718850664e-05
"31295",2,"horaire",0.00038765506202481
"31296",3,"horaire",1.38278160347355e-05
"31297",4,"horaire",1.53638151425762e-05
"31298",5,"horaire",1.48218414655837e-05
"31299",6,"horaire",1.38603980706326e-05
"31300",7,"horaire",1.51267622678042e-05
"31301",8,"horaire",0.000283408459067721
"31302",9,"horaire",1.52746379910796e-05
"31303",1,"méconnu",1.61061718850664e-05
"31304",2,"méconnu",0.000137555022008804
"31305",3,"méconnu",1.38278160347355e-05
"31306",4,"méconnu",1.53638151425762e-05
"31307",5,"méconnu",1.48218414655837e-05
"31308",6,"méconnu",1.38603980706326e-05
"31309",7,"méconnu",1.51267622678042e-05
"31310",8,"méconnu",1.34956409079867e-05
"31311",9,"méconnu",1.52746379910796e-05
"31312",1,"niche",1.61061718850664e-05
"31313",2,"niche",0.000137555022008804
"31314",3,"niche",1.38278160347355e-05
"31315",4,"niche",1.53638151425762e-05
"31316",5,"niche",1.48218414655837e-05
"31317",6,"niche",0.000291068359483285
"31318",7,"niche",1.51267622678042e-05
"31319",8,"niche",1.34956409079867e-05
"31320",9,"niche",1.52746379910796e-05
"31321",1,"opinion",1.61061718850664e-05
"31322",2,"opinion",0.000137555022008804
"31323",3,"opinion",1.38278160347355e-05
"31324",4,"opinion",1.53638151425762e-05
"31325",5,"opinion",1.48218414655837e-05
"31326",6,"opinion",1.38603980706326e-05
"31327",7,"opinion",1.51267622678042e-05
"31328",8,"opinion",1.34956409079867e-05
"31329",9,"opinion",1.52746379910796e-05
"31330",1,"ormeau",1.61061718850664e-05
"31331",2,"ormeau",0.000137555022008804
"31332",3,"ormeau",1.38278160347355e-05
"31333",4,"ormeau",1.53638151425762e-05
"31334",5,"ormeau",1.48218414655837e-05
"31335",6,"ormeau",1.38603980706326e-05
"31336",7,"ormeau",1.51267622678042e-05
"31337",8,"ormeau",1.34956409079867e-05
"31338",9,"ormeau",1.52746379910796e-05
"31339",1,"perdre",1.61061718850664e-05
"31340",2,"perdre",0.000637755102040816
"31341",3,"perdre",1.38278160347355e-05
"31342",4,"perdre",1.53638151425762e-05
"31343",5,"perdre",1.48218414655837e-05
"31344",6,"perdre",1.38603980706326e-05
"31345",7,"perdre",1.51267622678042e-05
"31346",8,"perdre",1.34956409079867e-05
"31347",9,"perdre",1.52746379910796e-05
"31348",1,"plate-forme",1.61061718850664e-05
"31349",2,"plate-forme",1.25050020008003e-05
"31350",3,"plate-forme",1.38278160347355e-05
"31351",4,"plate-forme",1.53638151425762e-05
"31352",5,"plate-forme",1.48218414655837e-05
"31353",6,"plate-forme",1.38603980706326e-05
"31354",7,"plate-forme",1.51267622678042e-05
"31355",8,"plate-forme",0.000148452049987854
"31356",9,"plate-forme",1.52746379910796e-05
"31357",1,"productivité",1.61061718850664e-05
"31358",2,"productivité",1.25050020008003e-05
"31359",3,"productivité",0.00015210597638209
"31360",4,"productivité",1.53638151425762e-05
"31361",5,"productivité",1.48218414655837e-05
"31362",6,"productivité",1.38603980706326e-05
"31363",7,"productivité",1.51267622678042e-05
"31364",8,"productivité",1.34956409079867e-05
"31365",9,"productivité",1.52746379910796e-05
"31366",1,"tomate",0.00017716789073573
"31367",2,"tomate",1.25050020008003e-05
"31368",3,"tomate",1.38278160347355e-05
"31369",4,"tomate",1.53638151425762e-05
"31370",5,"tomate",1.48218414655837e-05
"31371",6,"tomate",1.38603980706326e-05
"31372",7,"tomate",1.51267622678042e-05
"31373",8,"tomate",1.34956409079867e-05
"31374",9,"tomate",1.52746379910796e-05
"31375",1,"éloquent",1.61061718850664e-05
"31376",2,"éloquent",1.25050020008003e-05
"31377",3,"éloquent",1.38278160347355e-05
"31378",4,"éloquent",1.53638151425762e-05
"31379",5,"éloquent",1.48218414655837e-05
"31380",6,"éloquent",1.38603980706326e-05
"31381",7,"éloquent",1.51267622678042e-05
"31382",8,"éloquent",0.000148452049987854
"31383",9,"éloquent",1.52746379910796e-05
"31384",1,"éparpillement",1.61061718850664e-05
"31385",2,"éparpillement",1.25050020008003e-05
"31386",3,"éparpillement",1.38278160347355e-05
"31387",4,"éparpillement",1.53638151425762e-05
"31388",5,"éparpillement",1.48218414655837e-05
"31389",6,"éparpillement",1.38603980706326e-05
"31390",7,"éparpillement",1.51267622678042e-05
"31391",8,"éparpillement",0.000148452049987854
"31392",9,"éparpillement",1.52746379910796e-05
"31393",1,"évoquer",1.61061718850664e-05
"31394",2,"évoquer",1.25050020008003e-05
"31395",3,"évoquer",1.38278160347355e-05
"31396",4,"évoquer",1.53638151425762e-05
"31397",5,"évoquer",0.000311258670777258
"31398",6,"évoquer",1.38603980706326e-05
"31399",7,"évoquer",1.51267622678042e-05
"31400",8,"évoquer",1.34956409079867e-05
"31401",9,"évoquer",1.52746379910796e-05
"31402",1,"halieutique",1.61061718850664e-05
"31403",2,"halieutique",1.25050020008003e-05
"31404",3,"halieutique",1.38278160347355e-05
"31405",4,"halieutique",1.53638151425762e-05
"31406",5,"halieutique",1.48218414655837e-05
"31407",6,"halieutique",0.000291068359483285
"31408",7,"halieutique",1.51267622678042e-05
"31409",8,"halieutique",0.000148452049987854
"31410",9,"halieutique",1.52746379910796e-05
"31411",1,"hébergement",0.00017716789073573
